          770   0.296510E-03   0.389468E-03   0.575864E-03   0.520807E-03   0.125612E-02   0.164992E-02   0.268211E-02   0.225989E-02
          775   0.260600E-03   0.342300E-03   0.549136E-03   0.532001E-03   0.125617E-02   0.164999E-02   0.272330E-02   0.239118E-02
          780   0.234809E-03   0.308423E-03   0.519944E-03   0.543499E-03   0.117534E-02   0.154381E-02   0.269463E-02   0.233505E-02
          785   0.226136E-03   0.297032E-03   0.498845E-03   0.554391E-03   0.106799E-02   0.140281E-02   0.265167E-02   0.215965E-02
          790   0.240983E-03   0.316532E-03   0.492731E-03   0.563295E-03   0.132852E-02   0.174502E-02   0.264376E-02   0.202027E-02
          795   0.262751E-03   0.345125E-03   0.500445E-03   0.565952E-03   0.180821E-02   0.237510E-02   0.263851E-02   0.199761E-02
          800   0.280442E-03   0.368361E-03   0.511924E-03   0.560364E-03   0.222520E-02   0.292282E-02   0.263325E-02   0.194929E-02
          805   0.289678E-03   0.380493E-03   0.522380E-03   0.547009E-03   0.250436E-02   0.328949E-02   0.266129E-02   0.180209E-02
          810   0.289390E-03   0.380115E-03   0.529015E-03   0.529083E-03   0.261347E-02   0.343281E-02   0.290554E-02   0.160957E-02
          815   0.280902E-03   0.368966E-03   0.533333E-03   0.510161E-03   0.257068E-02   0.337660E-02   0.294968E-02   0.163674E-02
          820   0.273749E-03   0.359570E-03   0.537411E-03   0.491856E-03   0.243081E-02   0.319288E-02   0.282953E-02   0.173988E-02
          825   0.273819E-03   0.359662E-03   0.541605E-03   0.473465E-03   0.225899E-02   0.296720E-02   0.271577E-02   0.179681E-02
          830   0.284728E-03   0.373992E-03   0.550600E-03   0.457938E-03   0.210449E-02   0.276425E-02   0.271846E-02   0.178815E-02
          835   0.302274E-03   0.397039E-03   0.567459E-03   0.451226E-03   0.198625E-02   0.260895E-02   0.273373E-02   0.168264E-02
          840   0.323078E-03   0.424365E-03   0.585397E-03   0.445617E-03   0.189380E-02   0.248752E-02   0.275716E-02   0.154416E-02
          845   0.340283E-03   0.446964E-03   0.600205E-03   0.434615E-03   0.180114E-02   0.236581E-02   0.279194E-02   0.165382E-02
          850   0.353209E-03   0.463942E-03   0.607919E-03   0.417552E-03   0.193040E-02   0.253558E-02   0.281176E-02   0.204222E-02
          855   0.364032E-03   0.478157E-03   0.610446E-03   0.397373E-03   0.234064E-02   0.307445E-02   0.284877E-02   0.246883E-02
          860   0.375772E-03   0.493578E-03   0.611309E-03   0.376218E-03   0.274759E-02   0.360898E-02   0.285294E-02   0.290795E-02
          865   0.391805E-03   0.514638E-03   0.611518E-03   0.357761E-03   0.312722E-02   0.410763E-02   0.301147E-02   0.333344E-02
          870   0.410281E-03   0.538906E-03   0.609206E-03   0.346487E-03   0.345330E-02   0.453594E-02   0.309590E-02   0.371911E-02
          875   0.426994E-03   0.560858E-03   0.604564E-03   0.348022E-03   0.369593E-02   0.485463E-02   0.320180E-02   0.403693E-02
          880   0.440446E-03   0.578529E-03   0.595453E-03   0.367163E-03   0.382276E-02   0.502122E-02   0.322494E-02   0.425512E-02
          885   0.451549E-03   0.593111E-03   0.583858E-03   0.384679E-03   0.380521E-02   0.499816E-02   0.308792E-02   0.433910E-02
          890   0.461096E-03   0.605652E-03   0.574380E-03   0.388135E-03   0.363032E-02   0.476845E-02   0.318008E-02   0.425938E-02
          895   0.468904E-03   0.615908E-03   0.566700E-03   0.378783E-03   0.331425E-02   0.435329E-02   0.319808E-02   0.400544E-02
          900   0.472833E-03   0.621069E-03   0.559982E-03   0.364272E-03   0.291079E-02   0.382334E-02   0.312475E-02   0.360166E-02
          905   0.472346E-03   0.620429E-03   0.554446E-03   0.359310E-03   0.250692E-02   0.329285E-02   0.302037E-02   0.336364E-02
          910   0.466799E-03   0.613143E-03   0.546888E-03   0.363973E-03   0.258227E-02   0.339183E-02   0.288716E-02   0.327342E-02
          915   0.456806E-03   0.600017E-03   0.536050E-03   0.376851E-03   0.257847E-02   0.338684E-02   0.275397E-02   0.321073E-02
          920   0.441213E-03   0.579536E-03   0.519508E-03   0.398524E-03   0.237588E-02   0.312074E-02   0.264055E-02   0.314556E-02
          925   0.418425E-03   0.549604E-03   0.496300E-03   0.421850E-03   0.244800E-02   0.321546E-02   0.267332E-02   0.309844E-02
          930   0.387594E-03   0.509108E-03   0.465644E-03   0.441097E-03   0.280382E-02   0.368283E-02   0.262048E-02   0.307072E-02
          935   0.349159E-03   0.458622E-03   0.428937E-03   0.454486E-03   0.310437E-02   0.407761E-02   0.267554E-02   0.321663E-02
          940   0.305237E-03   0.400930E-03   0.392483E-03   0.465583E-03   0.321576E-02   0.422391E-02   0.254217E-02   0.356404E-02
          945   0.263830E-03   0.346542E-03   0.366309E-03   0.482013E-03   0.305305E-02   0.401020E-02   0.241193E-02   0.366315E-02
          950   0.238249E-03   0.312942E-03   0.348640E-03   0.503205E-03   0.261395E-02   0.343343E-02   0.229164E-02   0.342398E-02
          955   0.225441E-03   0.296119E-03   0.338243E-03   0.523315E-03   0.198477E-02   0.260701E-02   0.220915E-02   0.309276E-02
